,Unnamed: 0,address,price,location
565,974,727 e kingsley st ann arbor,1795.0,"727, East Kingsley Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
566,975,1005 maiden lane ann arbor,1499.0,"1005, Maiden Lane, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
567,977,4685 hunt club dr. ann arbor,1400.0,"4685, Hunt Club Drive, Hamptons of Cloverlane Apartments, Pittsfield Charter Township, Washtenaw County, Michigan, 48197, United States of America"
568,978,140 lauff drive ann arbor,1030.0,
569,979,1338 washtenaw ave ann arbor,1195.0,"1338, Washtenaw Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America"
570,981,1121 packard ann arbor,4650.0,"1121, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48109-1357, United States of America"
571,982,1803 hill st ann arbor,6490.0,"1803, Hill Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
572,984,727 e kingsley st ann arbor,1795.0,"727, East Kingsley Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
573,986,1803 hill st ann arbor,2780.0,"1803, Hill Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
574,987,1803 hill ann arbor,2800.0,"Hill, Lyndon Center, Lyndon Township, Washtenaw County, Michigan, 48190, United States of America"
575,988,10675 martz rd ann arbor,1600.0,"10675, Martz Road, Rawsonville, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
576,989,2124 abbot ann arbor,1895.0,
577,993,512 washtenaw ann arbor,695.0,"Ann Arbor, Washtenaw County, Michigan, United States of America"
578,994,1580 siller terrace ann arbor,1595.0,"1580, Siller Terrace, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
579,995,208 ballard ann arbor,1195.0,
580,996,1207 willard ann arbor,6300.0,"1207, Willard Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
581,998,275 harbor way ann arbor,1399.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
582,1001,1006 pontiac trail ann arbor,1500.0,"1006, Pontiac Trail, Ann Arbor, Washtenaw County, Michigan, 48178, United States of America"
583,1002,2960 international drive ann arbor,989.0,"2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
584,1010,3050 birch hollow dr ann arbor,975.0,"3050, Birch Hollow Drive, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America"
585,1011,3050 birch hollow dr ann arbor,1095.0,"3050, Birch Hollow Drive, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America"
586,1013,101 lake village ann arbor,1555.0,
587,1017,2960 international drive ann arbor,839.0,"2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
588,1018,140 helle blvd ann arbor,1190.0,
589,1019,275 harbor way ann arbor,1449.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
590,1020,1984 traver rd ann arbor,1219.0,"1984, Traver Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
591,1023,3998 audrey rae lane ann arbor,1165.0,
592,1024,3998 audrey rae ln. ann arbor,1155.0,
593,1027,1245 astor ave ann arbor,1235.0,"1245, Astor Avenue, Woodbury Gardens, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
594,1028,140 lauff drive ann arbor,1040.0,
595,1029,401 s. highlander way ann arbor,878.0,
596,1030,3050 birch hollow dr ann arbor,975.0,"3050, Birch Hollow Drive, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America"
597,1032,1550 brookfield dr ann arbor,1359.0,"1550, Brookfield Drive, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
598,1033,3008 randolph court dr. ann arbor,1143.0,"3008, Randolph Court Drive, Randolph Court Apartments, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America"
599,1036,3400 nixon rd ann arbor,2736.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America"
600,1037,3400 nixon rd ann arbor,2003.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America"
601,1038,525 w. highland rd ann arbor,1029.0,
602,1039,3400 nixon rd ann arbor,1903.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America"
603,1042,"104 n. mill, plymouth, mi 48170 ann arbor",1100.0,
604,1043,1006 pontiac trail #1 ann arbor,1500.0,
605,1044,3400 nixon rd ann arbor,1626.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America"
606,1045,1863 collins ct. ann arbor,999.0,
607,1046,3400 nixon rd ann arbor,1501.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America"
608,1047,3400 nixon rd ann arbor,1486.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America"
609,1048,275 harbor way ann arbor,1885.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
610,1049,140 lauff ann arbor,970.0,
611,1050,275 harbor way ann arbor,1499.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
612,1051,1837 davis st. ann arbor,999.0,
613,1052,2911 bynan dr. ann arbor,909.0,"Bynan Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
614,1054,2044 mcdivitt ct ann arbor,1363.0,
615,1055,212 stevens drive ann arbor,818.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
616,1056,212 stevens drive ann arbor,918.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
617,1057,212 stevens dr ann arbor,938.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
618,1058,212 stevens drive ann arbor,918.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
619,1059,212 stevens drive ann arbor,918.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
620,1060,212 stevens drive ann arbor,918.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
621,1061,212 stevens drive ann arbor,918.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
622,1062,212 stevens dr ann arbor,818.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
623,1063,212 stevens drive ann arbor,918.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
624,1064,212 stevens drive ann arbor,918.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
625,1065,212 stevens drive ann arbor,918.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
626,1066,212 stevens drive ann arbor,918.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
627,1067,212 stevens drive ann arbor,918.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
628,1072,1840 collins ct ann arbor,999.0,
629,1073,275 harbor way ann arbor,1399.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
630,1075,1450 chestnut dr. ann arbor,1145.0,"1450, Chestnut Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
631,1076,"7103 mckean rd, ann arbor",500.0,"7103, McKean Road, Rawsonville, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
632,1078,658 michigan ave ann arbor,1050.0,"Michigan Avenue, Sheldon, Canton, Wayne County, Michigan, 78184, United States of America"
633,1085,1005 maiden lane ann arbor,1299.0,"1005, Maiden Lane, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
634,1087,2911 bynan dr ann arbor,969.0,"Bynan Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
635,1088,1005 maiden lane ann arbor,1359.0,"1005, Maiden Lane, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
636,1089,1005 maiden lane ann arbor,1499.0,"1005, Maiden Lane, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
637,1092,133 edenwood dr ann arbor,1311.0,"133, Edenwood, Orion MainStreet, Ann Arbor, Washtenaw County, Michigan, 48108-1774, United States of America"
638,1093,2345 woodridge way ann arbor,959.0,"2345, Woodridge Way, Golfside Lake Apartments, Pittsfield Charter Township, Washtenaw County, Michigan, 48197, United States of America"
639,1094,101 lake village ann arbor,2251.0,
640,1095,1984 traver rd ann arbor,1229.0,"1984, Traver Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
641,1097,3100 s. winter st. ann arbor,835.0,
642,1100,2345 woodbridge ann arbor,1109.0,"Woodbridge Boulevard, Old West Side, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
643,1102,658 michigan ave ann arbor,1650.0,"Michigan Avenue, Sheldon, Canton, Wayne County, Michigan, 78184, United States of America"
644,1103,413 e huron ann arbor,1249.0,
645,1105,1355 s. winter st. ann arbor,830.0,
646,1106,825 tappan ave ann arbor,1345.0,"825, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
647,1107,275 harbor way ann arbor,1499.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
648,1111,1984 traver rd ann arbor,1469.0,"1984, Traver Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
649,1114,101 lake village ann arbor,1276.0,
650,1116,31170 wellington drive ann arbor,1088.0,"Wellington Drive, Plymouth Township, Wayne County, Michigan, 48170, United States of America"
651,1118,3089 woodland hills dr ann arbor,939.0,"3089, Woodland Hills Drive, Evergreen Apartments, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America"
652,1122,2960 international ann arbor,989.0,"2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
653,1123,140 lauff drive ann arbor,1030.0,
654,1125,2345 woodridge way ann arbor,889.0,"2345, Woodridge Way, Golfside Lake Apartments, Pittsfield Charter Township, Washtenaw County, Michigan, 48197, United States of America"
655,1126,2820 windwood ann arbor,1675.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
656,1127,403 south fifth avenue apt. 2 ann arbor,2150.0,
657,1129,520 n ashley st ann arbor,1325.0,"520, North Ashley Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
658,1130,1984 traver rd ann arbor,1219.0,"1984, Traver Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
659,1131,2960 international drive ann arbor,899.0,"2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
660,1133,2911 bynan dr. ann arbor,909.0,"Bynan Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
661,1134,1751 cass lake front st ann arbor,950.0,
662,1136,1006 pontiac trail ann arbor,1500.0,"1006, Pontiac Trail, Ann Arbor, Washtenaw County, Michigan, 48178, United States of America"
663,1144,1550 brookfield ann arbor,1489.0,"1550, Brookfield Drive, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
664,1151,27883 independence st ann arbor,925.0,
665,1152,27883 independence st ann arbor,1090.0,
666,1158,275 harbor way ann arbor,1399.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
667,1160,4685 hunt club dr ann arbor,1100.0,"4685, Hunt Club Drive, Hamptons of Cloverlane Apartments, Pittsfield Charter Township, Washtenaw County, Michigan, 48197, United States of America"
668,1161,3400 nixon rd ann arbor,2731.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America"
669,1162,1510 plymouth rd ann arbor,1132.0,"1510, Plymouth Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
670,1164,3400 nixon rd ann arbor,2003.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America"
671,1165,41265 crossbow circle ann arbor,1630.0,
672,1166,3400 nixon rd ann arbor,1903.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America"
673,1167,3400 nixon rd ann arbor,1596.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America"
674,1168,3400 nixon rd ann arbor,1501.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America"
675,1169,3400 nixon rd ann arbor,1486.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America"
676,1170,275 harbor way ann arbor,1499.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
677,1172,101 lake village ann arbor,1539.0,
678,1175,140 lauff ann arbor,970.0,
679,1176,525 w highland road ann arbor,1029.0,
680,1177,2820 windwood ann arbor,1644.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
681,1180,908 sybil st ann arbor,1625.0,"908, Sybil Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
682,1181,2911 bynan dr. ann arbor,919.0,"Bynan Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
683,1183,3265 boardwalk drive ann arbor,1410.0,"Extended Stay America, 3265, Boardwalk Drive, Ann Arbor, Washtenaw County, Michigan, 48108-1774, United States of America"
684,1187,727 e kingsley st ann arbor,1795.0,"727, East Kingsley Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
685,1191,103 fieldcrest st ann arbor,1330.0,"103, Fieldcrest Street, Woodland Mews, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
686,1193,6070 campbell rd ann arbor,1200.0,"6070, Campbell Road, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America"
687,1194,221 n fifth avenue ann arbor,2200.0,"221, North Fifth Avenue, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
688,1195,2820 windwood ann arbor,1644.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
689,1196,2820 windwood ann arbor,1483.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
690,1199,3000 signature blvd. ann arbor,1388.0,"3000, Signature Boulevard, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
691,1201,3000 signature blvd. ann arbor,1353.0,"3000, Signature Boulevard, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
692,1206,2820 windwood ann arbor,1644.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
693,1208,2224 golfside drive ann arbor,989.0,"Golfside Drive, Commerce Township, Oakland County, Michigan, 48382, United States of America"
694,1209,2224 golfside drive ann arbor,989.0,"Golfside Drive, Commerce Township, Oakland County, Michigan, 48382, United States of America"
695,1210,2820 windwood ann arbor,1675.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
696,1211,1006 pontiac trail ann arbor,1500.0,"1006, Pontiac Trail, Ann Arbor, Washtenaw County, Michigan, 48178, United States of America"
697,1212,2224 golfside drive ann arbor,1029.0,"Golfside Drive, Commerce Township, Oakland County, Michigan, 48382, United States of America"
698,1220,1006 pontiac trail #1 ann arbor,1500.0,
699,1224,2502 packard st. ann arbor,1709.0,"The George, 2502, Packard Street, Ann Arbor, Washtenaw County, Michigan, 48104-3628, United States of America"
700,1225,2502 packard st. ann arbor,1999.0,"The George, 2502, Packard Street, Ann Arbor, Washtenaw County, Michigan, 48104-3628, United States of America"
701,1226,955 sumpter road ann arbor,1100.0,"Sumpter Road, Scofield, Exeter Township, Monroe County, Michigan, 48117, United States of America"
702,1228,2820 windwood ann arbor,1675.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
703,1229,275 harbor way ann arbor,1499.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
704,1230,275 harbor way ann arbor,1399.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
705,1231,2820 windwood ann arbor,1483.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
706,1232,2201 glencoe hills dr ann arbor,2179.0,"2201, Glencoe Hills Drive, Glencoe Hills, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America"
707,1233,3000 signature blvd. ann arbor,1407.0,"3000, Signature Boulevard, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
708,1237,275 harbor way ann arbor,1499.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
709,1242,2224 golfside drive ann arbor,1029.0,"Golfside Drive, Commerce Township, Oakland County, Michigan, 48382, United States of America"
710,1243,2224 golfside drive ann arbor,1076.0,"Golfside Drive, Commerce Township, Oakland County, Michigan, 48382, United States of America"
711,1245,3100 s. winter st. ann arbor,880.0,
712,1246,2820 windwood ann arbor,1644.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
713,1247,3100 s. winter st. ann arbor,835.0,
714,1249,1355 s. winter st. ann arbor,830.0,
715,1250,2224 golfside drive ann arbor,989.0,"Golfside Drive, Commerce Township, Oakland County, Michigan, 48382, United States of America"
716,1251,525 west highland rd ann arbor,1029.0,
717,1254,2820 windwood ann arbor,1644.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
718,1260,955 sumpter road ann arbor,1100.0,"Sumpter Road, Scofield, Exeter Township, Monroe County, Michigan, 48117, United States of America"
719,1261,1984 traver rd ann arbor,1229.0,"1984, Traver Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
720,1263,1984 traver rd ann arbor,1219.0,"1984, Traver Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
721,1264,2201 glencoe hills drive ann arbor,1099.0,"2201, Glencoe Hills Drive, Glencoe Hills, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America"
722,1265,101 lake village ann arbor,1276.0,
723,1266,101 lake village ann arbor,1502.0,
724,1269,275 harbor way ann arbor,1499.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
725,1274,3050 birch hollow dr ann arbor,1210.0,"3050, Birch Hollow Drive, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America"
726,1275,309 n. hamilton ann arbor,575.0,
727,1276,1980 pauline boulevard ann arbor,1189.0,"1980, Pauline Boulevard, Wildwood, Ann Arbor, Ann Arbor Charter Township, Washtenaw County, Michigan, 48103, United States of America"
728,1278,1984 traver rd ann arbor,1469.0,"1984, Traver Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
729,1280,603 e. huron street ann arbor,999.0,"603, East Huron Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
730,1281,603 e. huron street ann arbor,1049.0,"603, East Huron Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
731,1282,2501 keystone ln ann arbor,840.0,"2501, Keystone Lane, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
732,1283,2501 keystone ln ann arbor,840.0,"2501, Keystone Lane, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
733,1285,2501 keystone ln ann arbor,1040.0,"2501, Keystone Lane, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
734,1286,2501 keystone ln ann arbor,1040.0,"2501, Keystone Lane, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
735,1288,275 harbor way ann arbor,1885.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
736,1289,2960 international drive ann arbor,859.0,"2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
737,1293,101 lake village ann arbor,1276.0,
738,1295,2820 windwood ann arbor,1483.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
739,1296,3050 birch hollow dr ann arbor,1510.0,"3050, Birch Hollow Drive, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America"
740,1297,1984 traver rd ann arbor,1219.0,"1984, Traver Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
741,1298,2201 glencoe hills drive ann arbor,929.0,"2201, Glencoe Hills Drive, Glencoe Hills, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America"
742,1299,140 lauff drive ann arbor,1040.0,
743,1300,1107 s university ave ann arbor,800.0,"1107, South University Avenue, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
744,1302,275 harbor way ann arbor,1399.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
745,1303,3050 birch hollow dr ann arbor,1150.0,"3050, Birch Hollow Drive, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America"
746,1304,140 lauff ann arbor,970.0,
747,1307,525 west highland rd ann arbor,1029.0,
748,1308,27883 independence st ann arbor,825.0,
749,1309,1099 maiden lane ann arbor,2095.0,"1099, Maiden Lane, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
750,1312,27883 independence st ann arbor,1090.0,
751,1313,1751 cass lake front st ann arbor,950.0,
752,1314,574 town trail ann arbor,1500.0,
753,1318,2911 bynan dr. ann arbor,989.0,
754,1319,2820 windwood ann arbor,1644.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
755,1320,3050 birch hollow dr ann arbor,1075.0,"3050, Birch Hollow Drive, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America"
756,1326,275 harbor way ann arbor,1499.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
757,1327,3016 cloverly lane ann arbor,1400.0,"Cloverly Lane, Cloverly Village, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America"
758,1328,118 w oakbrook dr ann arbor,2000.0,"West Oakbrook Drive, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
759,1331,1980 pauline boulevard ann arbor,1209.0,"1980, Pauline Boulevard, Wildwood, Ann Arbor, Ann Arbor Charter Township, Washtenaw County, Michigan, 48103, United States of America"
760,1338,3000 signature blvd. ann arbor,1353.0,"3000, Signature Boulevard, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
761,1341,1245 astor ave ann arbor,1500.0,"1245, Astor Avenue, Woodbury Gardens, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
762,1347,101 lake village ann arbor,1502.0,
763,1349,275 harbor way ann arbor,1399.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
764,1351,1863 collins ct. ann arbor,999.0,
765,1352,1840 collins ct ann arbor,999.0,
766,1353,1837 davis st. ann arbor,999.0,
767,1354,2044 mcdivitt ct. ann arbor,1364.0,
768,1355,1840 collins ct ann arbor,999.0,
769,1356,1050 fishville rd ann arbor,2099.0,
770,1359,3050 birch hollow dr ann arbor,975.0,"3050, Birch Hollow Drive, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America"
771,1361,3050 birch hollow dr ann arbor,1515.0,"3050, Birch Hollow Drive, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America"
772,1365,1984 traver rd ann arbor,1499.0,"1984, Traver Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
773,1371,101 lake village ann arbor,1781.0,
774,1372,2820 windwood ann arbor,1644.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
775,1373,2501 keystone lane ann arbor,915.0,"2501, Keystone Lane, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
776,1376,8719 meadowbrook unit 12 ann arbor,850.0,
777,1378,27883 independence st ann arbor,1090.0,
778,1380,2501 keystone lane ann arbor,1040.0,"2501, Keystone Lane, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
779,1386,2501 keystone lane ann arbor,915.0,"2501, Keystone Lane, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
780,1390,140 lauff drive ann arbor,1030.0,
781,1391,2820 windwood ann arbor,1675.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
782,1392,1505 natalie ln ann arbor,1245.0,"1505, Natalie Lane, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
783,1395,1837 davis st. ann arbor,999.0,
784,1397,2044 mcdivitt ct. ann arbor,1364.0,
785,1401,1245 astor ann arbor,1590.0,"1245, Astor Avenue, Woodbury Gardens, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America"
786,1404,275 harbor way ann arbor,1499.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
787,1406,2960 international dr. ann arbor,989.0,"2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
788,1407,2230 melbourne ann arbor,1429.0,"Melbourne Drive, York Charter Township, Washtenaw County, Michigan, 48716, United States of America"
789,1412,2230 melbourne ave. ann arbor,1304.0,
790,1413,1984 traver rd ann arbor,1219.0,"1984, Traver Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
791,1414,401 s. highlander way ann arbor,878.0,
792,1416,275 harbor way ann arbor,1499.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America"
793,1417,2230 melbourne ave. ann arbor,1304.0,
794,1418,1131 nielsen ct ann arbor,1300.0,"1131, Nielsen Court, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
795,1423,2021 medford rd ann arbor,1229.0,"2021, Medford Road, Arbor Village Apartments, Ann Arbor, Washtenaw County, Michigan, 48104-3628, United States of America"
796,1424,2960 international drive ann arbor,1019.0,"2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America"
797,1425,2820 windwood ann arbor,1483.0,"2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America"
