,Unnamed: 0,address,price,location,raw data,latitude,longitude
292,495,275 harbor way ann arbor,1399.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America","{'place_id': 184121333, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 444986113, 'boundingbox': ['42.2487875', '42.2489669', '-83.7473987', '-83.7471526'], 'lat': '42.248894899999996', 'lon': '-83.74726903728029', 'display_name': 'Harbor House Clubhouse, 275, Harbor Way, Harbor\xa0House of Ann\xa0Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.511}",42.248894899999996,-83.74726903728029
293,498,3089 woodland hills dr ann arbor,1249.0,"3089, Woodland Hills Drive, Evergreen Apartments, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America","{'place_id': 254584862, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 517527436, 'boundingbox': ['42.244859510204', '42.244959510204', '-83.674843693878', '-83.674743693878'], 'lat': '42.24490951020408', 'lon': '-83.67479369387755', 'display_name': '3089, Woodland Hills Drive, Evergreen Apartments, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}",42.24490951020408,-83.67479369387755
294,499,212 stevens drive ann arbor,938.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America","{'place_id': 254592877, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8728722, 'boundingbox': ['42.235322816327', '42.235422816327', '-83.638450714286', '-83.638350714286'], 'lat': '42.23537281632653', 'lon': '-83.63840071428572', 'display_name': '212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}",42.23537281632653,-83.63840071428572
295,502,518 e william st ann arbor,3495.0,"Accu-Copy, 518, East William Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America","{'place_id': 59184500, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4958401108, 'boundingbox': ['42.2776791', '42.2777791', '-83.7424122', '-83.7423122'], 'lat': '42.2777291', 'lon': '-83.7423622', 'display_name': 'Accu-Copy, 518, East William Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'shop', 'type': 'copyshop', 'importance': 0.611}",42.2777291,-83.7423622
296,503,1505 natalie lane ann arbor,1320.0,"1505, Natalie Lane, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America","{'place_id': 254598836, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 441612496, 'boundingbox': ['42.293900543324', '42.294000543325', '-83.683411503677', '-83.683311503677'], 'lat': '42.2939505433245', 'lon': '-83.6833615036768', 'display_name': '1505, Natalie Lane, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.511}",42.2939505433245,-83.6833615036768
297,504,2911 bynan dr. ann arbor,899.0,"Bynan Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America","{'place_id': 185254470, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442195579, 'boundingbox': ['42.2575861', '42.2576824', '-83.6610669', '-83.6597003'], 'lat': '42.2575998', 'lon': '-83.6601296', 'display_name': 'Bynan Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'highway', 'type': 'residential', 'importance': 0.3}",42.2575998,-83.6601296
298,506,2911 bynan dr ann arbor,839.0,"Bynan Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America","{'place_id': 185254470, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442195579, 'boundingbox': ['42.2575861', '42.2576824', '-83.6610669', '-83.6597003'], 'lat': '42.2575998', 'lon': '-83.6601296', 'display_name': 'Bynan Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'highway', 'type': 'residential', 'importance': 0.3}",42.2575998,-83.6601296
299,507,1984 traver rd ann arbor,1379.0,"1984, Traver Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America","{'place_id': 254611701, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 441142726, 'boundingbox': ['42.301499916774', '42.301599916774', '-83.727247345458', '-83.727147345458'], 'lat': '42.30154991677406', 'lon': '-83.72719734545764', 'display_name': '1984, Traver Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}",42.30154991677406,-83.72719734545764
300,508,518 e william st ann arbor,3495.0,"Accu-Copy, 518, East William Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America","{'place_id': 59184500, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4958401108, 'boundingbox': ['42.2776791', '42.2777791', '-83.7424122', '-83.7423122'], 'lat': '42.2777291', 'lon': '-83.7423622', 'display_name': 'Accu-Copy, 518, East William Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'shop', 'type': 'copyshop', 'importance': 0.611}",42.2777291,-83.7423622
301,510,22250 swan road ann arbor,895.0,,None,None,None
302,513,9935 macon ann arbor,650.0,"Macon, Macon Township, Lenawee County, Michigan, United States of America","{'place_id': 461271, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 154378931, 'boundingbox': ['42.0464316', '42.0864316', '-83.8882746', '-83.8482746'], 'lat': '42.0664316', 'lon': '-83.8682746', 'display_name': 'Macon, Macon Township, Lenawee County, Michigan, United States of America', 'class': 'place', 'type': 'village', 'importance': 0.375, 'icon': 'https://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png'}",42.0664316,-83.8682746
303,515,1980 pauline boulevard ann arbor,1249.0,"1980, Pauline Boulevard, Wildwood, Ann Arbor, Ann Arbor Charter Township, Washtenaw County, Michigan, 48103, United States of America","{'place_id': 254612101, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442013268, 'boundingbox': ['42.26799544898', '42.26809544898', '-83.773608918367', '-83.773508918367'], 'lat': '42.26804544897959', 'lon': '-83.77355891836734', 'display_name': '1980, Pauline Boulevard, Wildwood, Ann Arbor, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.511}",42.26804544897959,-83.77355891836734
304,516,3089 woodland hills dr ann arbor,939.0,"3089, Woodland Hills Drive, Evergreen Apartments, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America","{'place_id': 254584862, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 517527436, 'boundingbox': ['42.244859510204', '42.244959510204', '-83.674843693878', '-83.674743693878'], 'lat': '42.24490951020408', 'lon': '-83.67479369387755', 'display_name': '3089, Woodland Hills Drive, Evergreen Apartments, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}",42.24490951020408,-83.67479369387755
305,517,2960 international drive ann arbor,989.0,"2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America","{'place_id': 254591773, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8724352, 'boundingbox': ['42.253218117647', '42.253318117647', '-83.659732352941', '-83.659632352941'], 'lat': '42.25326811764706', 'lon': '-83.65968235294118', 'display_name': '2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}",42.25326811764706,-83.65968235294118
306,518,1315 oak valley dr ann arbor,1285.0,"Information Center & Clubhouse, 1315, Oak Valley Drive, Pittsfield Charter Township, Washtenaw County, Michigan, 48103, United States of America","{'place_id': 180474959, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 406039115, 'boundingbox': ['42.2350959', '42.2353429', '-83.7554211', '-83.7551518'], 'lat': '42.235222500000006', 'lon': '-83.7552779256812', 'display_name': 'Information Center & Clubhouse, 1315, Oak Valley Drive, Pittsfield Charter Township, Washtenaw County, Michigan, 48103, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.411}",42.235222500000006,-83.7552779256812
307,523,205 s state st ann arbor,2245.0,"Buffalo Wild Wings, 205, South State Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America","{'place_id': 30107478, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2742714762, 'boundingbox': ['42.2800581', '42.2801581', '-83.7407125', '-83.7406125'], 'lat': '42.2801081', 'lon': '-83.7406625', 'display_name': 'Buffalo Wild Wings, 205, South State Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'amenity', 'type': 'restaurant', 'importance': 0.611, 'icon': 'https://nominatim.openstreetmap.org/images/mapicons/food_restaurant.p.20.png'}",42.2801081,-83.7406625
308,525,22250 swan road ann arbor,810.0,,None,None,None
309,529,3998 audrey rae lane ann arbor,1225.0,,None,None,None
310,531,1550 brookfield ann arbor,1499.0,"1550, Brookfield Drive, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America","{'place_id': 254586444, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8730013, 'boundingbox': ['42.248513388352', '42.248613388352', '-83.762783071365', '-83.762683071365'], 'lat': '42.24856338835245', 'lon': '-83.76273307136461', 'display_name': '1550, Brookfield Drive, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}",42.24856338835245,-83.76273307136461
311,532,2960 international drive ann arbor,899.0,"2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America","{'place_id': 254591773, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8724352, 'boundingbox': ['42.253218117647', '42.253318117647', '-83.659732352941', '-83.659632352941'], 'lat': '42.25326811764706', 'lon': '-83.65968235294118', 'display_name': '2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}",42.25326811764706,-83.65968235294118
312,533,275 harbor way ann arbor,1499.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America","{'place_id': 184121333, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 444986113, 'boundingbox': ['42.2487875', '42.2489669', '-83.7473987', '-83.7471526'], 'lat': '42.248894899999996', 'lon': '-83.74726903728029', 'display_name': 'Harbor House Clubhouse, 275, Harbor Way, Harbor\xa0House of Ann\xa0Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.511}",42.248894899999996,-83.74726903728029
313,534,1550 brookfield dr ann arbor,1359.0,"1550, Brookfield Drive, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America","{'place_id': 254586444, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8730013, 'boundingbox': ['42.248513388352', '42.248613388352', '-83.762783071365', '-83.762683071365'], 'lat': '42.24856338835245', 'lon': '-83.76273307136461', 'display_name': '1550, Brookfield Drive, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.511}",42.24856338835245,-83.76273307136461
314,535,3998 audrey rae lane ann arbor,1165.0,,None,None,None
315,536,3998 audrey rae ln. ann arbor,1200.0,,None,None,None
316,537,3998 audrey rae lane ann arbor,1165.0,,None,None,None
317,538,3998 audrey rae lane ann arbor,1165.0,,None,None,None
318,539,3998 audrey rae lane ann arbor,1165.0,,None,None,None
319,540,600 hidden valley club drive ann arbor,1450.0,"600, Hidden Valley Club Drive, Hidden Valley-, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America","{'place_id': 254604566, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8733327, 'boundingbox': ['42.247062', '42.247162', '-83.743199', '-83.743099'], 'lat': '42.247112', 'lon': '-83.743149', 'display_name': '600, Hidden Valley Club Drive, Hidden Valley-, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.711}",42.247112,-83.743149
320,542,519 snyder avenue ann arbor,99.0,"519, Snyder Avenue, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America","{'place_id': 254605234, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8731879, 'boundingbox': ['42.264747755102', '42.264847755102', '-83.753132040816', '-83.753032040816'], 'lat': '42.26479775510204', 'lon': '-83.75308204081632', 'display_name': '519, Snyder Avenue, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.511}",42.26479775510204,-83.75308204081632
321,543,4770 downing drive ann arbor,99.0,,None,None,None
322,544,2911 bynan ann arbor,859.0,"Bynan Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America","{'place_id': 185254470, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442195579, 'boundingbox': ['42.2575861', '42.2576824', '-83.6610669', '-83.6597003'], 'lat': '42.2575998', 'lon': '-83.6601296', 'display_name': 'Bynan Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'highway', 'type': 'residential', 'importance': 0.19999999999999998}",42.2575998,-83.6601296
323,546,2120 churchill drive ann arbor,199.0,"2120, Churchill Drive, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America","{'place_id': 254587555, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8729662, 'boundingbox': ['42.254711381726', '42.254811381726', '-83.770096631136', '-83.769996631136'], 'lat': '42.254761381725686', 'lon': '-83.77004663113586', 'display_name': '2120, Churchill Drive, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.511}",42.254761381725686,-83.77004663113586
324,547,727 e kingsley st ann arbor,1795.0,"727, East Kingsley Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America","{'place_id': 254604913, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8732307, 'boundingbox': ['42.284922', '42.285022', '-83.739718', '-83.739618'], 'lat': '42.284972', 'lon': '-83.739668', 'display_name': '727, East Kingsley Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.611}",42.284972,-83.739668
325,548,2225 s state street ann arbor,2059.0,,None,None,None
326,550,3400 nixon rd ann arbor,2731.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America","{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}",42.32340756987026,-83.70773615416842
327,552,1082 e chicago blvd ann arbor,885.0,,None,None,None
328,553,2960 international drive ann arbor,989.0,"2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America","{'place_id': 254591773, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8724352, 'boundingbox': ['42.253218117647', '42.253318117647', '-83.659732352941', '-83.659632352941'], 'lat': '42.25326811764706', 'lon': '-83.65968235294118', 'display_name': '2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}",42.25326811764706,-83.65968235294118
329,554,3400 nixon rd ann arbor,2003.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America","{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}",42.32340756987026,-83.70773615416842
330,555,1417 broadway #1 ann arbor,3100.0,"Ann Arbor, Broadway Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America","{'place_id': 22594230, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2264452369, 'boundingbox': ['42.2874978', '42.2875978', '-83.7421959', '-83.7420959'], 'lat': '42.2875478', 'lon': '-83.7421459', 'display_name': 'Ann Arbor, Broadway Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'railway', 'type': 'stop', 'importance': 0.401}",42.2875478,-83.7421459
331,556,1006 pontiac trail #1 ann arbor,1500.0,,None,None,None
332,557,1427 broadway ann arbor,3000.0,"Ann Arbor, Broadway Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America","{'place_id': 22594230, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2264452369, 'boundingbox': ['42.2874978', '42.2875978', '-83.7421959', '-83.7420959'], 'lat': '42.2875478', 'lon': '-83.7421459', 'display_name': 'Ann Arbor, Broadway Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'railway', 'type': 'stop', 'importance': 0.30100000000000005}",42.2875478,-83.7421459
333,558,3400 nixon rd ann arbor,1903.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America","{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}",42.32340756987026,-83.70773615416842
334,559,212 stevens dr ann arbor,838.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America","{'place_id': 254592877, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8728722, 'boundingbox': ['42.235322816327', '42.235422816327', '-83.638450714286', '-83.638350714286'], 'lat': '42.23537281632653', 'lon': '-83.63840071428572', 'display_name': '212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}",42.23537281632653,-83.63840071428572
335,560,525 w. highland rd ann arbor,921.0,,None,None,None
336,561,2960 international dr. ann arbor,1019.0,"2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America","{'place_id': 254591773, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8724352, 'boundingbox': ['42.253218117647', '42.253318117647', '-83.659732352941', '-83.659632352941'], 'lat': '42.25326811764706', 'lon': '-83.65968235294118', 'display_name': '2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}",42.25326811764706,-83.65968235294118
337,562,212 stevens dr ann arbor,918.0,"212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America","{'place_id': 254592877, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8728722, 'boundingbox': ['42.235322816327', '42.235422816327', '-83.638450714286', '-83.638350714286'], 'lat': '42.23537281632653', 'lon': '-83.63840071428572', 'display_name': '212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}",42.23537281632653,-83.63840071428572
338,563,3400 nixon rd ann arbor,1626.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America","{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}",42.32340756987026,-83.70773615416842
339,564,2960 international dr. ann arbor,819.0,"2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America","{'place_id': 254591773, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8724352, 'boundingbox': ['42.253218117647', '42.253318117647', '-83.659732352941', '-83.659632352941'], 'lat': '42.25326811764706', 'lon': '-83.65968235294118', 'display_name': '2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}",42.25326811764706,-83.65968235294118
340,566,3050 birch hollow dr ann arbor,1150.0,"3050, Birch Hollow Drive, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America","{'place_id': 254613549, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8726245, 'boundingbox': ['42.238928499598', '42.239028499598', '-83.718554977472', '-83.718454977472'], 'lat': '42.23897849959804', 'lon': '-83.71850497747207', 'display_name': '3050, Birch Hollow Drive, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.611}",42.23897849959804,-83.71850497747207
341,568,12 miles ann arbor,1195.0,,None,None,None
342,569,27883 independence st ann arbor,1090.0,,None,None,None
343,571,3400 nixon rd ann arbor,1501.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America","{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}",42.32340756987026,-83.70773615416842
344,572,275 harbor way ann arbor,1499.0,"Harbor House Clubhouse, 275, Harbor Way, Harbor House of Ann Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America","{'place_id': 184121333, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 444986113, 'boundingbox': ['42.2487875', '42.2489669', '-83.7473987', '-83.7471526'], 'lat': '42.248894899999996', 'lon': '-83.74726903728029', 'display_name': 'Harbor House Clubhouse, 275, Harbor Way, Harbor\xa0House of Ann\xa0Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.511}",42.248894899999996,-83.74726903728029
345,577,3400 nixon rd ann arbor,1486.0,"3400, Nixon Road, Ann Arbor Charter Township, Washtenaw County, Michigan, 48105, United States of America","{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}",42.32340756987026,-83.70773615416842
346,581,1014 church st ann arbor,1695.0,"Fritz Lofts, 1014, Church Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America","{'place_id': 189804589, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 468944456, 'boundingbox': ['42.269322', '42.2697669', '-83.7349188', '-83.7346129'], 'lat': '42.2695552', 'lon': '-83.73474817199019', 'display_name': 'Fritz Lofts, 1014, Church Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.511}",42.2695552,-83.73474817199019
347,582,1863 collins ct ann arbor,999.0,,None,None,None
348,586,1980 pauline boulevard ann arbor,1149.0,"1980, Pauline Boulevard, Wildwood, Ann Arbor, Ann Arbor Charter Township, Washtenaw County, Michigan, 48103, United States of America","{'place_id': 254612101, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442013268, 'boundingbox': ['42.26799544898', '42.26809544898', '-83.773608918367', '-83.773508918367'], 'lat': '42.26804544897959', 'lon': '-83.77355891836734', 'display_name': '1980, Pauline Boulevard, Wildwood, Ann Arbor, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.511}",42.26804544897959,-83.77355891836734
